cycle_id,symbol,is_btc_first_scope,direction,open_time,close_time,duration_seconds,initial_qty,maximum_abs_qty,terminal_qty,opening_exec_count,add_count,reduce_count,flip_origin,close_type,opening_execID,closing_execID,cycle_event_count,funding_event_count,gross_pnl_analytical,reported_pnl_total,reported_pnl_count,fee,funding,wallet_net_candidate,wallet_net_status,pnl_currency,reported_pnl_available,ordering_confidence,action_confidence,accounting_confidence,price_confidence,wallet_confidence,overall_confidence,confidence_status,accounting_position_cycle_ids,strategy_fidelity
XBTUSD-C0551,XBTUSD,True,LONG,2023-03-11T17:07:48.084000Z,2023-03-11T18:36:48.881000Z,5340.797,5000,60000,0,1,15,14,NONE,FULL_CLOSE,124f38f5-1adf-2d68-d7e9-c994761a3551,fa72e4ef-6883-6411-14a0-57e957a27eae,31,0,1746472.000000000000000000000,0,0,422623,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0551,BEHAVIORAL_APPROXIMATION
XBTUSD-C0552,XBTUSD,True,LONG,2023-03-12T17:33:27.314000Z,2023-03-12T22:24:58.864000Z,17491.55,5100,390000,0,1,21,17,NONE,FULL_CLOSE,5915fcf8-421d-7424-7d36-08c0193dd857,d8d4ff28-e8cd-18a9-f502-f8f11e231a1e,40,1,80315170.99999999999999999999,0,0,2700852,-1176199,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0552,BEHAVIORAL_APPROXIMATION
XBTUSD-C0553,XBTUSD,True,LONG,2023-03-12T22:35:26.578000Z,2023-03-13T00:01:38.051000Z,5171.473,7500,30000,0,1,2,6,NONE,FULL_CLOSE,58541b23-20a0-32b6-2ae1-4fee1a052d95,e41805cc-8434-42e0-1688-288e4c99e94c,10,0,1783380,0,0,128866,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0553,BEHAVIORAL_APPROXIMATION
XBTUSD-C0554,XBTUSD,True,LONG,2023-03-13T02:47:32.902000Z,2023-03-13T14:34:30.550000Z,42417.648,10000,60000,0,1,9,10,NONE,FULL_CLOSE,5daaecbd-5dbe-92df-da19-043e69e4c22d,ec8bd842-d045-1a30-6ed7-5f808c791932,21,2,15848193.0,0,0,246347,-166551,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0554,BEHAVIORAL_APPROXIMATION
XBTUSD-C0555,XBTUSD,True,LONG,2023-03-13T15:01:34.046000Z,2023-03-13T15:09:25.280000Z,471.234,5000,5000,0,1,0,1,NONE,FULL_CLOSE,fa8f735a-676e-71f1-bbd1-5ecac2cac068,23cb42fa-dd4c-fce2-dbaa-87668c5b6a7d,3,0,686575,0,0,31207,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0555,BEHAVIORAL_APPROXIMATION
XBTUSD-C0556,XBTUSD,True,LONG,2023-03-14T19:15:17.702000Z,2023-03-14T19:58:13.594000Z,2575.892,500,135000,0,1,28,13,NONE,FULL_CLOSE,531f8022-aa9b-b2ae-ba29-78dae110c37d,fcb05233-7e42-bab3-fc6b-3d7403b96762,43,0,8075847.999999999999999999999,0,0,431155,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0556,BEHAVIORAL_APPROXIMATION
XBTUSD-C0557,XBTUSD,True,LONG,2023-03-14T20:21:02.459000Z,2023-03-16T13:15:50.658000Z,147288.199,10000,1085300,0,1,205,324,NONE,FULL_CLOSE,47775f62-86c4-4536-a22e-cb499a14e092,fcb12da0-e1a0-6f32-32fd-e279cff7253a,531,5,16779797.00000000000000000010,0,0,6920843,82572,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,XBTUSD-C0557,BEHAVIORAL_APPROXIMATION
XBTUSD-C0558,XBTUSD,True,LONG,2023-03-17T01:33:51.114000Z,2023-03-17T08:57:56.510000Z,26645.396,800,90000,0,1,17,19,NONE,FULL_CLOSE,1b0bffc4-16e2-36b7-ecad-46f4d81f0ff8,e651e490-52aa-3208-1ebc-3ece272c0d7c,38,1,6930401.999999999999999999996,0,0,392184,34844,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0558,BEHAVIORAL_APPROXIMATION
XBTUSD-C0559,XBTUSD,True,LONG,2023-03-17T19:32:00.109000Z,2023-03-18T01:01:33.409000Z,19773.3,2200,287700,0,1,42,40,NONE,FULL_CLOSE,12a8cc92-bba2-e97e-992a-60708252f75e,f61ead39-dc1d-d527-4185-e6468372ce8a,84,1,10213421.99999999999999999999,0,0,1103855,29765,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0559,BEHAVIORAL_APPROXIMATION
XBTUSD-C0560,XBTUSD,True,LONG,2023-03-18T15:29:01.704000Z,2023-03-18T19:55:23.207000Z,15981.503,5000,30000,0,1,3,5,NONE,FULL_CLOSE,0ce743bf-eab0-04af-9584-8874275d82ae,ee1c2693-8561-0b1f-82df-853e687f1086,10,0,1926819,0,0,104318,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0560,BEHAVIORAL_APPROXIMATION
XBTUSD-C0561,XBTUSD,True,LONG,2023-03-18T20:07:35.445000Z,2023-03-19T16:38:52.326000Z,73876.881,300,135000,0,1,28,31,NONE,FULL_CLOSE,e20f9e15-eed8-1ff6-bce2-e86e547efe87,ec2b037e-736a-37d2-00c2-a46f3cbdd980,61,2,3466836.999999999999999999999,0,0,367593,27535,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,XBTUSD-C0561,BEHAVIORAL_APPROXIMATION
XBTUSD-C0562,XBTUSD,True,LONG,2023-03-20T02:44:03.856000Z,2023-03-20T11:51:02.001000Z,32818.145,15000,20000,0,1,2,8,NONE,FULL_CLOSE,6267deea-5726-ca96-95e1-57fd1747be2d,d2123720-fa4d-15b0-4bbf-c91ada5ec56f,12,1,2172300.0,0,0,77865,7310,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0562,BEHAVIORAL_APPROXIMATION
DOGEUSD-C0032,DOGEUSD,False,LONG,2023-03-21T17:16:38.376000Z,2023-03-23T15:07:20.779000Z,165042.403,131,11110,0,1,35,5,NONE,FULL_CLOSE,dff4fa3f-65b4-dd3e-d140-bc3cdc9892cc,f76283fe-8591-9c46-bef2-8e4557f7138f,42,6,-329412.0,0,0,81758,143825,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,DOGEUSD-C0032,BEHAVIORAL_APPROXIMATION
XRPUSD-C0078,XRPUSD,False,LONG,2023-03-21T19:36:53.086000Z,2023-03-21T21:54:55.475000Z,8282.389,3040,35000,0,1,38,38,NONE,FULL_CLOSE,1ec951de-8f2b-a715-eded-e84e06345fe9,d5193bb3-7583-a7d3-a819-99249b18268a,78,1,4942460.000000000000000000003,0,0,179172,22734,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XRPUSD-C0078,BEHAVIORAL_APPROXIMATION
XRPUSD-C0079,XRPUSD,False,LONG,2023-03-21T22:03:58.406000Z,2023-03-23T08:11:16.191000Z,122837.785,5000,80000,0,1,95,114,NONE,FULL_CLOSE,29a49bbc-2fbb-4ba2-c685-272b49258cfe,20e147e9-da34-30cf-f55d-477e1469ff2f,211,4,12511758.000,0,0,319478,640823,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,XRPUSD-C0079,BEHAVIORAL_APPROXIMATION
XBTUSD-C0563,XBTUSD,True,LONG,2023-03-22T19:09:03.041000Z,2023-03-23T09:46:44.385000Z,52661.344,5000,15000,0,1,2,4,NONE,FULL_CLOSE,2cec5fef-59fb-aa14-ad22-c2a019693a1b,db0c8cd8-63eb-65b7-77a4-9482d62f2836,8,2,1350450,0,0,51765,11078,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0563,BEHAVIORAL_APPROXIMATION
LTCUSD-C0057,LTCUSD,False,SHORT,2023-03-22T19:31:23.883000Z,2023-03-22T19:33:40.539000Z,136.656,-201,201,0,1,0,1,LTCUSD-C0056,FULL_CLOSE,c32497fb-bae5-8c65-38b0-58f498a060f1,4c0c9906-bfb8-d6fd-10f9-7e80bd67de22,3,0,13088,0,0,2502,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCUSD-C0057,BEHAVIORAL_APPROXIMATION
ETHUSD-C0216,ETHUSD,False,LONG,2023-03-22T20:43:26.613000Z,2023-03-26T04:30:20.487000Z,287213.874,12,4246,0,1,65,39,NONE,FULL_CLOSE,78c48413-5362-3961-e6a1-63fbe1967202,2817b12d-9f3b-38c7-0c22-be4f20fc4f05,106,10,-2343975.000000000000000000003,0,0,1156073,1133306,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0216,BEHAVIORAL_APPROXIMATION
LTCUSD-C0058,LTCUSD,False,LONG,2023-03-23T00:24:02.949000Z,2023-03-23T19:05:33.179000Z,67290.23,835,13332,0,1,37,22,NONE,FULL_CLOSE,4f180153-8e37-ee9c-0d37-706c52d176d2,f3b4afaf-f342-56e8-a38f-600e53877068,61,2,13857541.99999999999999999998,0,0,200870,112914,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCUSD-C0058,BEHAVIORAL_APPROXIMATION
XBTUSD-C0564,XBTUSD,True,LONG,2023-03-23T13:20:40.461000Z,2023-03-23T13:25:15.864000Z,275.403,10000,50000,0,1,2,2,NONE,FULL_CLOSE,91c404e4-d734-1f1d-2d83-57e2935a1cd6,eb9217ee-1d67-85be-6a4f-db7a72e94cff,6,0,8694116.0,0,0,175104,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0564,BEHAVIORAL_APPROXIMATION
XBTUSD-C0565,XBTUSD,True,LONG,2023-03-23T13:49:11.880000Z,2023-03-26T04:30:11.726000Z,225659.846,5000,40000,0,1,8,14,NONE,FULL_CLOSE,4e1d5e59-ac96-4fec-cc25-d08e22c19d18,efbc5e14-8e8d-e878-4444-a5222114e149,24,8,1861686.000,0,0,138442,18733,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0565,BEHAVIORAL_APPROXIMATION
ETHM23-C0001,ETHM23,False,LONG,2023-03-23T15:38:09.675000Z,2023-04-21T18:13:06.927000Z,2514897.252,99000,12431000,0,1,118,102,NONE,FULL_CLOSE,d179c1dc-473e-936c-a501-d2b4abb26187,50d2c68e-a3dc-194d-b3be-cbff89c6c045,222,0,44612489.99999999999999999991,0,0,-295074,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHM23-C0001,BEHAVIORAL_APPROXIMATION
ETHUSD-C0217,ETHUSD,False,LONG,2023-03-27T15:00:20.096000Z,2023-03-30T01:29:23.428000Z,210543.332,280,3090,-40,1,15,29,NONE,FLIP,ed44e1b9-e58d-5a5b-7e08-c580594255d4,9d26831e-f004-ac9c-9b35-c213cb23f392,46,7,28548624.99999999999999999998,0,0,370391,1763179,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,"ETHUSD-C0217,ETHUSD-C0218",BEHAVIORAL_APPROXIMATION
XBTUSD-C0566,XBTUSD,True,LONG,2023-03-27T15:00:23.483000Z,2023-03-30T03:57:39.225000Z,219435.742,5600,15000,0,1,4,6,NONE,FULL_CLOSE,429e04f3-5889-e668-f726-6cefe9dc782e,e9efac9c-e7b7-8287-14e4-b30cc2f0dc31,12,7,3417446,0,0,50644,21001,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0566,BEHAVIORAL_APPROXIMATION
LTCUSD-C0059,LTCUSD,False,LONG,2023-03-27T15:02:57.385000Z,2023-03-27T23:26:05.289000Z,30187.904,1178,3333,0,1,18,4,NONE,FULL_CLOSE,df46154f-423c-77bd-17f4-6bd2bca1c3e8,f64eb537-d9ff-f204-7f5f-af46f5d79170,24,1,221320,0,0,56122,24922,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCUSD-C0059,BEHAVIORAL_APPROXIMATION
LTCUSD-C0060,LTCUSD,False,LONG,2023-03-28T01:01:37.431000Z,2023-03-30T03:57:59.501000Z,183382.07,446,6666,0,1,5,7,NONE,FULL_CLOSE,4e406fb0-407e-2934-a905-58d87d1d8459,d5e93e79-7461-21df-796c-ed5894161347,14,6,4354914,0,0,113422,311314,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCUSD-C0060,BEHAVIORAL_APPROXIMATION
ETHUSD-C0218,ETHUSD,False,SHORT,2023-03-30T01:29:23.428000Z,2023-03-30T02:23:55.552000Z,3272.124,-40,350,0,1,2,0,ETHUSD-C0217,FULL_CLOSE,9d26831e-f004-ac9c-9b35-c213cb23f392,e4ba3a66-0205-c7f5-f54f-49f8f0fb9570,4,0,-593250,0,0,58644,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0218,BEHAVIORAL_APPROXIMATION
XBTUSD-C0567,XBTUSD,True,SHORT,2023-04-09T06:14:05.859000Z,2023-04-09T21:41:23.905000Z,55638.046,-100,75000,0,1,18,6,NONE,FULL_CLOSE,07d22009-2c9c-aade-6f0f-dff895571101,ffafac20-6dba-8087-6640-eea514370d3b,26,2,-4435267.000,0,0,304541,26951,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0567,BEHAVIORAL_APPROXIMATION
XBTUSD-C0568,XBTUSD,True,LONG,2023-04-10T17:10:28.196000Z,2023-04-12T11:38:07.369000Z,152859.173,15000,70000,0,1,20,31,NONE,FULL_CLOSE,6f3ef4e9-f2de-a974-c5e8-4a6dcbd829b5,fcb0bf17-f237-6479-3cd8-69171d0a8bee,53,5,4062023.000000000000000000000,0,0,317219,68659,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0568,BEHAVIORAL_APPROXIMATION
XBTUSD-C0569,XBTUSD,True,SHORT,2023-04-12T12:16:13.290000Z,2023-04-12T15:26:35.238000Z,11421.948,-5000,55000,0,1,15,7,NONE,FULL_CLOSE,98f11d28-fe39-1e1c-bbd5-ef7e5dfce38f,b045d821-2f0c-1be1-d4bb-2a9798ad351f,24,0,2127706.000000000000000000001,0,0,201415,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0569,BEHAVIORAL_APPROXIMATION
XBTUSD-C0570,XBTUSD,True,SHORT,2023-04-12T18:45:20.126000Z,2023-04-20T12:33:13.750000Z,668873.624,-100,50000,0,1,13,11,NONE,FULL_CLOSE,1fe162e2-94d6-f632-14c4-9ac62ff9e931,ffe3bf6f-1e08-f54b-fffb-8636ea7bcfe7,26,24,9082280.0000,0,0,191113,-159093,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0570,BEHAVIORAL_APPROXIMATION
DOGEUSD-C0033,DOGEUSD,False,LONG,2023-04-14T01:52:21.965000Z,2023-05-03T14:41:19.227000Z,1687737.262,95,23386,0,1,49,60,NONE,FULL_CLOSE,1cf0cc17-efb4-c4da-a226-d0075290b8af,e7d4c609-01e4-a592-c9c0-30fb6f736859,111,59,-5430379.999999999999999999996,0,0,173644,1564661,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,DOGEUSD-C0033,BEHAVIORAL_APPROXIMATION
ETHUSD-C0219,ETHUSD,False,LONG,2023-04-20T17:07:08.253000Z,2023-04-20T17:29:20.720000Z,1332.467,1,11111,0,1,72,95,NONE,FULL_CLOSE,11ae7079-fe3c-eb4f-2fb3-e43b70e999fd,2ddd5f9e-0181-2382-0fd3-b1691e320233,169,0,6042350.000000000000000000003,0,0,997494,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0219,BEHAVIORAL_APPROXIMATION
ETHUSD-C0220,ETHUSD,False,SHORT,2023-04-20T17:32:14.650000Z,2023-04-20T17:37:33.933000Z,319.283,-333,333,0,1,0,3,NONE,FULL_CLOSE,04857544-dfd1-131c-38b4-695a24dbe734,e8c186aa-7416-ddc1-82f1-d633ca0a2210,5,0,63120,0,0,61628,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0220,BEHAVIORAL_APPROXIMATION
XBTUSD-C0571,XBTUSD,True,SHORT,2023-04-20T23:32:14.098000Z,2023-04-21T20:09:43.551000Z,74249.453,-2800,35000,0,1,6,8,NONE,FULL_CLOSE,891cdb09-2e90-788c-36aa-c722791cdc82,e74f34aa-c93d-d343-c25a-8ee198798089,16,3,4212400.000000000000000000001,0,0,99950,-13185,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0571,BEHAVIORAL_APPROXIMATION
XBTUSD-C0572,XBTUSD,True,LONG,2023-04-21T20:12:29.468000Z,2023-04-22T21:17:23.226000Z,90293.758,2000,240000,-30200,1,42,67,NONE,FLIP,6f43b77b-d379-0ef8-75d6-87e305244cce,693e6a01-9d6a-2b6f-3450-6fc988653c4d,111,3,11377000.0000,0,0,586562,204705,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,"XBTUSD-C0572,XBTUSD-C0573",BEHAVIORAL_APPROXIMATION
XBTUSD-C0573,XBTUSD,True,SHORT,2023-04-22T21:17:23.226000Z,2023-04-22T21:18:23.774000Z,60.548,-30200,45200,45200,1,0,6,XBTUSD-C0572,FLIP,693e6a01-9d6a-2b6f-3450-6fc988653c4d,0bb79db9-8057-3fc6-468a-8b28e871d840,8,0,-1695,0,0,85373,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,"XBTUSD-C0573,XBTUSD-C0574",BEHAVIORAL_APPROXIMATION
XBTUSD-C0574,XBTUSD,True,LONG,2023-04-22T21:18:23.774000Z,2023-04-22T22:39:51.791000Z,4888.017,45200,45200,-1500,1,0,10,XBTUSD-C0573,FLIP,0bb79db9-8057-3fc6-468a-8b28e871d840,86f0c2b0-f1e2-39a4-5f13-16cf0546a9ac,12,0,953174,0,0,33654,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,"XBTUSD-C0574,XBTUSD-C0575",BEHAVIORAL_APPROXIMATION
XBTUSD-C0575,XBTUSD,True,SHORT,2023-04-22T22:39:51.791000Z,2023-04-24T23:41:03.033000Z,176471.242,-1500,39900,0,1,6,6,XBTUSD-C0574,FULL_CLOSE,86f0c2b0-f1e2-39a4-5f13-16cf0546a9ac,2ada7e9f-51d0-8269-3b7b-4ac0a7dddeb9,14,6,2691947.000000000000000000000,0,0,133567,-5302,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0575,BEHAVIORAL_APPROXIMATION
ETHUSD-C0221,ETHUSD,False,LONG,2023-04-24T17:02:17.047000Z,2023-04-24T23:59:22.159000Z,25025.112,20,333,0,1,5,1,NONE,FULL_CLOSE,e3758a98-6727-d956-919a-0d0522fe5393,8babe910-4dd8-6a23-2dd5-043078279e05,8,1,1049625,0,0,58076,15917,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0221,BEHAVIORAL_APPROXIMATION
XBTUSD-C0576,XBTUSD,True,SHORT,2023-04-25T21:15:14.524000Z,2023-04-26T01:35:48.419000Z,15633.895,-16900,70000,0,1,3,6,NONE,FULL_CLOSE,768637f5-cc6f-2e89-aedc-31ae14a97b4f,f8c89ee0-56ba-2f06-12f6-fc77cd04d9f9,11,0,251101.0,0,0,234895,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0576,BEHAVIORAL_APPROXIMATION
XBTUSD-C0577,XBTUSD,True,SHORT,2023-04-26T10:53:02.524000Z,2023-04-26T19:23:54.825000Z,30652.301,-25100,175000,0,1,27,26,NONE,FULL_CLOSE,84be8446-07e6-5540-8300-a45a1e3a8e91,f9ef6e40-db4f-0cbb-5918-449cbf0767c1,55,1,2367513.999999999999999999999,0,0,636611,-22476,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0577,BEHAVIORAL_APPROXIMATION
XBTUSD-C0578,XBTUSD,True,LONG,2023-04-26T19:39:05.375000Z,2023-04-26T19:42:16.203000Z,190.828,5100,310000,0,1,35,29,NONE,FULL_CLOSE,6c92b852-e757-de6d-67ca-b71e548209c7,ead89572-e3d7-99dc-83c4-63cb3b760b98,66,0,1546920.000000000000000000000,0,0,1636670,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0578,BEHAVIORAL_APPROXIMATION
XBTUSD-C0579,XBTUSD,True,LONG,2023-04-26T19:43:06.086000Z,2023-04-26T19:53:16.183000Z,610.097,3000,245000,0,1,23,38,NONE,FULL_CLOSE,607c5858-3a35-31ef-49a0-eedc6e1b8b04,ea810237-7ed0-80e4-0ebf-87d7a3c144d7,63,0,-7212039.000000000000000000002,0,0,1032971,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0579,BEHAVIORAL_APPROXIMATION
XBTUSD-C0580,XBTUSD,True,SHORT,2023-04-26T19:56:32.681000Z,2023-04-26T19:57:59.239000Z,86.558,-33400,35000,0,1,9,12,NONE,FULL_CLOSE,15ddb338-7802-78f2-39d2-33137d48b218,fe60edb0-f7dc-a5ed-d3b1-7aaca08018e4,23,0,327958.9999999999999999999999,0,0,187889,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0580,BEHAVIORAL_APPROXIMATION
XBTUSD-C0581,XBTUSD,True,LONG,2023-04-26T19:58:11.019000Z,2023-04-26T20:02:00.195000Z,229.176,4400,145000,0,1,28,42,NONE,FULL_CLOSE,2f997418-73c5-aab7-0250-8502dbc22840,ffadd3ba-4936-69bc-9a1c-74c0091bdc99,72,1,-11491187.00000000000000000000,0,0,787451,51925,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0581,BEHAVIORAL_APPROXIMATION
XBTUSD-C0582,XBTUSD,True,SHORT,2023-04-26T20:28:29.280000Z,2023-04-27T00:18:39.763000Z,13810.483,-3000,150000,0,1,50,18,NONE,FULL_CLOSE,8720f548-c04d-c813-efd4-30c60afad854,b717f847-4a7d-283e-a369-012759b779b2,70,0,-16642614.00000000000000000000,0,0,608668,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0582,BEHAVIORAL_APPROXIMATION
XBTUSD-C0583,XBTUSD,True,SHORT,2023-04-27T05:01:10.489000Z,2023-04-27T17:17:50.013000Z,44199.524,-13500,180300,0,1,15,17,NONE,FULL_CLOSE,2a4e765e-fbec-51ac-e7c5-827246438678,d4dab557-3165-9016-6a41-8a72eb8854a7,34,1,-3035377.000000000000000000001,0,0,649309,140122,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0583,BEHAVIORAL_APPROXIMATION
XBTUSD-C0584,XBTUSD,True,LONG,2023-05-01T01:51:28.796000Z,2023-05-03T14:41:01.255000Z,218972.459,35000,156200,0,1,16,12,NONE,FULL_CLOSE,822b209b-af5b-0302-a38c-bdda1e9ea708,ffa9c927-e910-6eb6-812d-8fc9f5828f82,30,8,3351901.000000000000000000000,0,0,526040,-36938,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0584,BEHAVIORAL_APPROXIMATION
